,nums
2205,0.38079722128333815
2206,0.6900486978384585
2207,0.6831372284277266
2208,0.4034911866018944
2209,0.06301621190250761
2210,0.9988353848449772
2211,0.3292368194066607
2212,0.3109505969750699
2213,0.5580997074604008
2214,0.744591914558485
2215,0.6056459223382424
2216,0.6328684273761829
2217,0.9930327520125543
2218,0.7509222864557317
2219,0.5839828807865719
2220,0.4888192462726255
2221,0.5497966006697333
2222,0.1260743785763534
2223,0.7462544112309323
2224,0.22257008661787148
2225,0.34896919175432106
2226,0.31173279452973823
2227,0.4685700267752384
2228,0.09002032676358995
2229,0.43444134005254065
2230,0.08424912507043392
2231,0.6070254916357762
2232,0.21615082727761104
2233,0.4358978599873936
2234,0.789137623828062
2235,0.6925910752837853
2236,0.31901666671529816
2237,0.09088622567515325
2238,0.4753716130980028
2239,0.8989721039897506
2240,0.9820641610789456
2241,0.6145046415110489
2242,0.7606621359428475
2243,0.5725677087740194
2244,0.30894630548468394
2245,0.5239849166096733
2246,0.09229345468233063
2247,0.49548077808352575
2248,0.5213053507881801
2249,0.7291947076830269
2250,0.07737420947856366
2251,0.299603680510904
2252,0.09961775773938919
2253,0.8357065596428294
2254,0.09661880031261272
2255,0.26280883249044007
2256,0.4177607482611043
2257,0.63251422706635
2258,0.10168513852865602
2259,0.9246477936590292
2260,0.5200413199029684
2261,0.1413068149493144
2262,0.9662774322774672
2263,0.32930076227667626
2264,0.24409067100176063
2265,0.554513004072359
2266,0.07146571225322917
2267,0.676248639131671
2268,0.6039215922059432
2269,0.5955925676556374
2270,0.9340675451641327
2271,0.8025815395922461
2272,0.6106013290036575
2273,0.2877435022601881
2274,0.7175667326586447
2275,0.16079335382487114
2276,0.8090209464302383
2277,0.7869178473496715
2278,0.6560462035965622
2279,0.5728898457562642
2280,0.26977390292630066
2281,0.7039127881476066
2282,0.8871494252354126
2283,0.7106571709437023
2284,0.7473724419433214
2285,0.6740582642891972
2286,0.04711310433129767
2287,0.29489018070774375
2288,0.46365718596420535
2289,0.656826785752477
2290,0.6693808528516098
2291,0.5434586693584057
2292,0.9118132551603523
2293,0.7736063837632886
2294,0.40249689978494896
2295,0.9984307930237076
2296,0.9527960122345648
2297,0.26553478775627526
2298,0.5142296295478183
2299,0.965953880434935
2300,0.5734414616005606
2301,0.2752047033227514
2302,0.9141809976711346
2303,0.23170431266636515
2304,0.24921527317916714
2305,0.7330478373375379
2306,0.8721614416034497
2307,0.5061892309519829
2308,0.9479150463717181
2309,0.2182034870170806
2310,0.3360100864904183
2311,0.863388005982904
2312,0.22072168931748204
2313,0.9040276092090599
2314,0.3793451515865197
2315,0.12267734187766177
2316,0.9267539446538055
2317,0.3329658599524461
2318,0.0713214227829827
2319,0.015883874894121797
2320,0.3139374050068947
2321,0.08481997361095495
2322,0.9542886696308895
2323,0.4191226480503094
2324,0.5804074163094834
2325,0.026867743275911904
2326,0.908894164178258
2327,0.7720491482903534
2328,0.5216146116641026
2329,0.8847359703732968
2330,0.24738373251776125
2331,0.48174313765893995
2332,0.2037049648933842
2333,0.6941113623297163
2334,0.10142945110521484
2335,0.9217535244658289
2336,0.40339821292606726
2337,0.28560772285538927
2338,0.41691254852321635
2339,0.1961873510414318
2340,0.9472260399617294
2341,0.6408746641413624
2342,0.4777054300693193
2343,0.39097162509702077
2344,0.5249904450981158
2345,0.7647179310842784
2346,0.2162058851606098
2347,0.5459412984296994
2348,0.398172806891818
2349,0.6277480959938755
2350,0.8052515794918023
2351,0.16633807858793415
2352,0.7720089648793131
2353,0.7498644354815572
2354,0.5139736728990516
2355,0.11197109858856158
2356,0.44616764994639757
2357,0.44202605506650483
2358,0.19959446099356437
2359,0.8443159930644532
2360,0.31564749063130204
2361,0.5530673646844068
2362,0.01353130182608342
2363,0.019697338880094062
2364,0.1297814215988493
2365,0.22909732815353345
2366,0.8025918425124082
2367,0.8944712012391516
2368,0.7770171180854485
2369,0.4237890297049852
2370,0.6930480871333758
2371,0.07046161306918386
2372,0.8317318393142471
2373,0.22813074664744948
2374,0.06324507390536549
2375,0.9198184758851629
2376,0.9601578341584086
2377,0.6864797579359756
2378,0.45535893287724793
2379,0.374058649809353
2380,0.7310071766301086
2381,0.9375243025171187
2382,0.1253147266733915
2383,0.8033300341539207
2384,0.501180868159933
2385,0.08505730489188568
2386,0.6541518472638937
2387,0.14825907196514865
2388,0.09382967357854399
2389,0.8176315379685776
2390,0.7751702089122724
2391,0.21219980286542617
2392,0.13449679083043886
2393,0.3126065793212299
2394,0.49417309476075433
2395,0.7702620629186552
2396,0.5928892297820083
2397,0.18045761981406383
2398,0.46541824661372044
2399,0.2741502235184756
2400,0.4687636886466404
2401,0.15093802577679116
2402,0.6337320896679827
2403,0.25442847539087476
2404,0.03920221868879559
2405,0.25030892184948883
2406,0.5684321476551761
2407,0.07360404346649785
2408,0.27092990914421433
2409,0.8578530383046594
2410,0.06825645413674408
2411,0.9224309859635924
2412,0.18644310411876108
2413,0.33066855427407305
2414,0.341073977128891
2415,0.052844460669398075
2416,0.45345808499647045
2417,0.8579612698865478
2418,0.11152987519172675
2419,0.8376555314201775
2420,0.703109136040148
2421,0.8677827314721072
2422,0.3824474553956988
2423,0.04019924814866471
2424,0.9632201333216166
2425,0.8157722209784276
2426,0.2702497046225997
2427,0.7854007915508658
2428,0.2798039056968109
2429,0.6456859279990806
2430,0.2159215520994353
2431,0.07095907534472268
2432,0.8067014214840745
2433,0.3467056999958531
2434,0.8962660948003608
2435,0.9350595806209728
2436,0.18652970929822932
2437,0.8576953589902707
2438,0.6596197465122043
2439,0.8560632496239455
2440,0.3068627324878628
2441,0.25597093640517987
2442,0.06575844449036783
2443,0.9525871910278804
2444,0.7960149621318522
2445,0.2777556451888109
2446,0.4744049188297751
2447,0.003329324403424372
2448,0.548759874441907
2449,0.7339386681954828
2450,0.6635948609619556
2451,0.44091192101796506
2452,0.27026139771596736
2453,0.04399077160621301
2454,0.25291420372274953
2455,0.6718520813255099
2456,0.011437441781427693
2457,0.8962746152973108
2458,0.956859336353858
2459,0.6648169768870659
2460,0.4502295733178109
2461,0.6996880860871787
2462,0.25842352751361464
2463,0.883942394709068
2464,0.8219649474977051
2465,0.2292643626132812
2466,0.3666942264241112
2467,0.5087744025728409
2468,0.5618329707365539
2469,0.13855406357292033
2470,0.31349533380415595
2471,0.22113751628603662
2472,0.2240736369392109
2473,0.6575889405538488
2474,0.8821811723980995
2475,0.31987999068595785
2476,0.13850550405635587
2477,0.8699171955023219
2478,0.9565200722998384
2479,0.10981595877477757
2480,0.8990237162508287
2481,0.01792994342305576
2482,0.80135393092931
2483,0.22122085774378042
2484,0.08304814662864235
2485,0.06589854972764098
2486,0.804448671509392
2487,0.7148636979477323
2488,0.8106911522611188
2489,0.6360046837442309
2490,0.1783479470560455
2491,0.5534599303421168
2492,0.6154625740471587
2493,0.38763925222029516
2494,0.7321293890137521
2495,0.7549706695717636
2496,0.45112270623825157
2497,0.5023201073260084
2498,0.7363230334806069
2499,0.9833555703334506
2500,0.16442298927163745
2501,0.22097095545557166
2502,0.013837028642665894
2503,0.6642889404889243
2504,0.5059477597491415
2505,0.6142208780893383
2506,0.07501036425269303
2507,0.010808247830414786
2508,0.8439708877999572
2509,0.776764788673873
2510,0.04430280040100132
2511,0.6352778078134748
2512,0.9026745990868912
2513,0.975120618610213
2514,0.4419195125754416
2515,0.47336183062479253
2516,0.48881938060963426
2517,0.4318426225324199
2518,0.46790667163196
2519,0.5821575849009657
2520,0.4322380078264476
2521,0.653241296128621
2522,0.4461340758223199
2523,0.14511502728505787
2524,0.133117689410294
2525,0.9452777515660176
2526,0.9013779535365098
2527,0.2838726740621156
2528,0.18169633816719677
2529,0.2516337079160158
2530,0.7677291993849309
2531,0.3169771645297986
2532,0.48522672551557033
2533,0.09113467830586519
2534,0.04697546075390535
2535,0.2984811368178142
2536,0.49303655364964527
2537,0.4544573443842217
2538,0.437806882870295
2539,0.7839065438580959
2540,0.10577523706983949
2541,0.4817984704285059
2542,0.8346932990151623
2543,0.08046134437603725
2544,0.8161248028989798
2545,0.9175551151571802
2546,0.6045708237961233
2547,0.347837135473995
2548,0.20195839101589175
2549,0.5303499644863577
2550,0.6744942587807203
2551,0.745403151926268
2552,0.6622354738076469
2553,0.7182987092128553
2554,0.33041765182879923
2555,0.9904855055518279
2556,0.25474736778046736
2557,0.12082428942241563
2558,0.4927327561289606
2559,0.33974398242699133
2560,0.5465240991783501
2561,0.8668851583327735
2562,0.2972879288479622
2563,0.5119838603629682
2564,0.6402801734756205
2565,0.09420913069996106
2566,0.18629899504352776
2567,0.9676427065466143
2568,0.8166483755105755
2569,0.23280638581399837
2570,0.889606849872109
2571,0.4493063351840241
2572,0.08723814374135741
2573,0.38141220306577106
2574,0.09328852660085285
2575,0.029885530745843103
2576,0.10885882849957307
2577,0.9534043142326584
2578,0.4338813678347617
2579,0.6851646839035296
2580,0.9089559290266738
2581,0.9052883138679596
2582,0.13350388530924784
2583,0.3445074315384744
2584,0.8496842437475955
2585,0.40560970614538616
2586,0.7766194530203754
2587,0.64089421770364
2588,0.10416523858998761
2589,0.16550985174115562
2590,0.7876442781129631
2591,0.3170141802302917
2592,0.7430530526426699
2593,0.21584770102060302
2594,0.9685711246544623
2595,0.5873052253773595
2596,0.2134438203351604
2597,0.67883867297097
2598,0.26399971854588933
2599,0.40986090088471294
2600,0.533060332040197
2601,0.6916676275642122
2602,0.8010723602194032
2603,0.30734711537922343
2604,0.4795826524730069
2605,0.2035415136898573
2606,0.7110451927252147
2607,0.7583502099593306
2608,0.2276987087032225
2609,0.30793589786728925
2610,0.05899188917863307
2611,0.695082490681283
2612,0.417691655796649
2613,0.7048010485038531
2614,0.6706830123720682
2615,0.7565619462376431
2616,0.11082675021329824
2617,0.6255467287810007
2618,0.5526927048421922
2619,0.933233517401734
2620,0.7975274278603095
2621,0.6972617557462533
2622,0.8206235949677947
2623,0.7812247242771169
2624,0.5692045458334692
2625,0.8331972733824935
2626,0.9114073253889461
2627,0.43581925936034116
2628,0.6908149265997209
2629,0.18825957669484916
2630,0.24787151477352498
2631,0.8151844419297664
2632,0.7393692394808753
2633,0.8219771655152699
2634,0.7435079645884477
2635,0.6341189818762549
2636,0.598109527044015
2637,0.2291936746314679
2638,0.793779321747262
2639,0.32486261527036786
2640,0.015303047181289164
2641,0.48747632977749333
2642,0.1737081119174647
2643,0.18696585878370686
2644,0.7779069903156094
2645,0.3889202307294526
2646,0.20206203771485576
2647,0.5754861147061413
2648,0.9803188505767769
2649,0.31921196500622406
2650,0.3346889067842498
2651,0.6667491466421537
2652,0.9353280666506033
2653,0.047177438840319996
2654,0.7449534512163098
2655,0.7761396572634337
2656,0.2326702199089915
2657,0.54335061397687
2658,0.2799743534872985
2659,0.06066258631001398
2660,0.42336791512442085
2661,0.09495094990743935
2662,0.1541383262548336
2663,0.6015119223643026
2664,0.23185526054190042
2665,0.4479006343409483
2666,0.7785903644323233
2667,0.6651445691508294
2668,0.03208719486564915
2669,0.09716444593482298
2670,0.027656715438489687
2671,0.6525146353165605
2672,0.7748838157103547
2673,0.8273159277133707
2674,0.0565973463727929
2675,0.6415346106942295
2676,0.5823891079819636
2677,0.2949060914137993
2678,0.5200242662194122
2679,0.5297372833230789
2680,0.9253017665497946
2681,0.2334410608392099
2682,0.24209312341228806
2683,0.22208796821051713
2684,0.48568892209891434
2685,0.8221605103447703
2686,0.3036788698046845
2687,0.031241588985193025
2688,0.7270146736346971
2689,0.12702987732653626
2690,0.26243109433973066
2691,0.11018263267613826
2692,0.41117339891132787
2693,0.9722888510459333
2694,0.26205856488099943
2695,0.25258693167183366
2696,0.9080095654426023
2697,0.6349455981753943
2698,0.4092540019811688
2699,0.6835473751825493
2700,0.7221363434149081
2701,0.6608290479078842
2702,0.21297049067683083
2703,0.5630794505282862
2704,0.6006919436479923
2705,0.426023085577542
2706,0.5760297156777935
2707,0.6554824918471124
2708,0.4511338725271792
2709,0.23875935048751917
2710,0.7798642813501042
2711,0.14372068340416755
2712,0.58695779849316
2713,0.6565736806306021
2714,0.8399968222611853
2715,0.08102769156974832
2716,0.048028066938687886
2717,0.4924572503329482
2718,0.6627111049396507
2719,0.03168495324439413
2720,0.8404975153752825
2721,0.3569634755108809
2722,0.9454913843937753
2723,0.9216972149307521
2724,0.8836646001338155
2725,0.5227748746007435
2726,0.6959226127015566
2727,0.8047569271614776
2728,0.35011883567383084
2729,0.02886371601003357
2730,0.0604206798868111
2731,0.34391505978970816
2732,0.08246117805113751
2733,0.7667139365785893
2734,0.5017134083588821
2735,0.5180380561969335
2736,0.9598202944103426
2737,0.17514126689012577
2738,0.2664346888827319
2739,0.3541981646510616
2740,0.7239121557146657
2741,0.7238161703607884
2742,0.505304820439649
2743,0.2946739813664079
2744,0.23652758574396748
2745,0.5439508683479622
2746,0.5803728320557449
2747,0.7569616623319989
2748,0.4505734110892189
2749,0.8816706062399193
2750,0.7980608911505214
2751,0.6536242434858462
2752,0.6772572575356511
2753,0.07193627149562842
2754,0.9827580063411865
2755,0.15977449974705293
2756,0.6709810167468774
2757,0.3691616737638683
2758,0.37289355784861855
2759,0.04075661801655128
2760,0.8600434372917627
2761,0.8169035008262139
2762,0.04232957640667845
2763,0.18443979356334694
2764,0.2580566598750864
2765,0.09255333682823386
2766,0.19376356781985504
2767,0.4096404894462824
2768,0.9504173477092018
2769,0.8594400403010313
2770,0.26208929601609965
2771,0.8455781537009484
2772,0.12441391375056199
2773,0.7035447075339495
2774,0.8220993442112794
2775,0.28903236608197513
2776,0.5349149547899255
2777,0.43750502087998533
2778,0.9214134910369939
2779,0.6481983536375244
2780,0.4192664402514378
2781,0.24028641058198874
2782,0.6892309459129424
2783,0.3393462906794549
2784,0.028740167079202017
2785,0.9757767641159829
2786,0.4181729491799162
2787,0.8679831080768704
2788,0.6195015909349203
2789,0.5461956321473221
2790,0.4104693401766547
2791,0.2925806906802749
2792,0.3692297951029222
2793,0.9938826472925139
2794,0.5481358168962088
2795,0.8344061323953024
2796,0.7281520303913115
2797,0.18962010098617066
2798,0.4097617808044778
2799,0.7746033096738189
2800,0.7397920035834408
2801,0.4078552893142825
2802,0.9345952301230618
2803,0.04572624805524228
2804,0.20340658578067872
2805,0.0034400223961467136
2806,0.7548764301832713
2807,0.9542118663212832
2808,0.33110967705938565
2809,0.3383745825001456
2810,0.9916625049748256
2811,0.9721293366556037
2812,0.4628663071077064
2813,0.07615981865574217
2814,0.41125081903465166
2815,0.3871829938368778
2816,0.0012523926594250057
2817,0.5242415800826968
2818,0.6582433429722307
2819,0.4904022918590547
2820,0.717727787927311
2821,0.5587689889293367
2822,0.7757536931842496
2823,0.39655499422344964
2824,0.8364429884221151
2825,0.5681101944034525
2826,0.959407747843484
2827,0.6297870937952186
2828,0.8514487091725786
2829,0.3071548603402293
2830,0.2840004994116416
2831,0.3679956165375978
2832,0.29950146724189775
2833,0.12677913097487592
2834,0.20426161801780718
2835,0.3245113755311285
2836,0.9197805332799769
2837,0.05686145924109398
2838,0.33278221566419874
2839,0.8927994635265878
2840,0.2746612775493449
2841,0.825739097599346
2842,0.2744447548677862
2843,0.9277931466038406
2844,0.2268287371521176
2845,0.9752441337983213
2846,0.15391780749181538
2847,0.7205514936088298
2848,0.4642339014946474
2849,0.5644127176366133
2850,0.811485824534351
2851,0.15571053763978504
2852,0.0009214224246102409
2853,0.2159175382393682
2854,0.8059763200098491
2855,0.5831615288923622
2856,0.9619202457259474
2857,0.8136839467644245
2858,0.12671918127323556
2859,0.00632448606880931
2860,0.9783594804968512
2861,0.6094579601738177
2862,0.7976169561784803
2863,0.995847387062429
2864,0.7843874855790748
2865,0.9911074208788396
2866,0.14905944109065306
2867,0.5244195618202212
2868,0.0592555109973365
2869,0.3713765540811227
2870,0.8482460755509056
2871,0.27407247751655794
2872,0.43306310794913105
2873,0.9303675152804871
2874,0.8191295384422869
2875,0.33258429808410317
2876,0.08003663837356245
2877,0.10930556653900114
2878,0.2830161699592394
2879,0.0302026138301984
2880,0.3762454911751547
2881,0.7014133393229331
2882,0.6953155092570712
2883,0.8046568893279213
2884,0.20943918114950344
2885,0.9277952709250361
2886,0.9742870754716255
2887,0.776890261985509
2888,0.24869329337927315
2889,0.3298676924578581
2890,0.8697858050526291
2891,0.9973580353636096
2892,0.007048538717420727
2893,0.9421308305498804
2894,0.06480742302210696
2895,0.4174011013551412
2896,0.014175344269872103
2897,0.24314248760317558
2898,0.180857510366073
2899,0.5633883932373213
2900,0.3631114776362083
2901,0.6532853675342808
2902,0.7476487060329399
2903,0.6893009557503391
2904,0.16130966602004237
2905,0.8162816685707521
2906,0.9994961229740219
2907,0.5486479592548974
2908,0.14605485293426346
2909,0.21207694825845635
2910,0.7622389157906261
2911,0.3894775823042953
2912,0.24264589927228242
2913,0.22908966422072496
2914,0.6002046985009085
2915,0.6202705375842468
2916,0.8828993207660875
2917,0.33814189253741955
2918,0.277193588364795
2919,0.3234821870623237
2920,0.8983252343580967
2921,0.0922352939531641
2922,0.6661316815530527
2923,0.07683057351084221
2924,0.4852537747888874
2925,0.040510182538825434
2926,0.02827415938210298
2927,0.7753800365231248
2928,0.35005505373698953
2929,0.8027257340661185
2930,0.2120002747320896
2931,0.8872765075211788
2932,0.17808236553291412
2933,0.9471513445607241
2934,0.6206032904507761
2935,0.9029639109565827
2936,0.4402255263440735
2937,0.20974712746218582
2938,0.2632762823668009
2939,0.2508716016723741
2940,0.5811726666836271
2941,0.48092869983328346
2942,0.012132384889783854
2943,0.6813764654178613
2944,0.3896651133377864
2945,0.7194856204221599
2946,0.3435504444721733
2947,0.6604867905485573
2948,0.16072966181293757
2949,0.8928828574675488
2950,0.7105305268986885
2951,0.6507139119603774
2952,0.7667747424295887
2953,0.6206137204651041
2954,0.18766172507167223
2955,0.1228370368614522
2956,0.6101055760014922
2957,0.9178929988376803
2958,0.9270889529304951
2959,0.3174475487300503
2960,0.2308127934110199
2961,0.17661792595360648
2962,0.2720153884690397
2963,0.2815321873016028
2964,0.8977763815463498
2965,0.5063906279950136
2966,0.30504006155575303
2967,0.513907408059993
2968,0.3167581832176912
2969,0.03652662062606393
2970,0.63568630631327
2971,0.5473410531363695
2972,0.2677708566307063
2973,0.15741492633843057
2974,0.32322717729751727
2975,0.17242914106457918
2976,0.4212309430248993
2977,0.6724855559546059
2978,0.16427307561735316
2979,0.5841506090579227
2980,0.1631056491865439
2981,0.10996391737083966
2982,0.2587037472491651
2983,0.512660437091209
2984,0.8865385293720456
2985,0.5453396420613804
2986,0.012969739655084966
2987,0.3564357785440908
2988,0.054259374885319844
2989,0.628991894136741
2990,0.6872300740323469
2991,0.9013534153857716
2992,0.9630112658077569
2993,0.2938691640723712
2994,0.9683215556355242
2995,0.3892845341858894
2996,0.7894471670128139
2997,0.704847018034135
2998,0.4403975942896329
2999,0.33437326578834503
3000,0.3825330205313163
3001,0.9852993912040066
3002,0.9266309319837721
3003,0.355125662851702
3004,0.7708979563908378
3005,0.3291109908442945
3006,0.3176488142463453
3007,0.1475809607092644
3008,0.14012036749174883
3009,0.48722608079020324
3010,0.31562736147225257
3011,0.07267425883105494
3012,0.33347522815511244
3013,0.014508936443766496
3014,0.2994146120876
3015,0.31374433422509684
3016,0.05703564984353959
3017,0.7177109313080345
3018,0.9147466756724068
3019,0.8443376457996591
3020,0.21005139524476357
3021,0.23501544136551678
3022,0.8152095941984077
3023,0.049144370772124524
3024,0.5938213357415764
3025,0.43309637997713624
3026,0.5108435486959866
3027,0.09266256556189201
3028,0.32258472470553323
3029,0.5996558181292982
3030,0.6077949442971716
3031,0.32258375531591155
3032,0.30694122054344064
3033,0.3721577997416674
3034,0.2639734380663733
3035,0.4790984566776415
3036,0.31768149874780793
3037,0.5884051686244846
3038,0.677019321843569
3039,0.8400039473487052
3040,0.39546460257917315
3041,0.4907936051403574
3042,0.9126051298093727
3043,0.9620605390071038
3044,0.6764939204686115
3045,0.31002895977817047
3046,0.08095666111181576
3047,0.7076749846074667
3048,0.9263375543370308
3049,0.48106600164141766
3050,0.4872160118240755
3051,0.5099638344232741
3052,0.9539424958747909
3053,0.17135893398534285
3054,0.42041133452376955
3055,0.5688589583159964
3056,0.7945049953047962
3057,0.236033445954701
3058,0.6002363605982176
3059,0.42863826373810354
3060,0.5134364322658438
3061,0.15132640121957264
3062,0.4854939977292292
3063,0.2568766322271101
3064,0.19752083903201356
3065,0.24027798331998151
3066,0.7935513308110003
3067,0.7392717835700373
3068,0.08955217511659308
3069,0.016554344546394262
3070,0.2443233224726804
3071,0.12002612040693306
3072,0.8704453647943042
3073,0.45393959651397364
3074,0.5305807919805742
3075,0.22670672650701895
3076,0.5460010258616776
3077,0.5109247431404358
3078,0.4567362364158254
3079,0.7451689770218942
3080,0.11092828060949689
3081,0.2944623517709982
3082,0.17052454701814213
3083,0.21886502287207688
3084,0.5131604183423766
3085,0.44756966953903254
3086,0.0294172009205671
3087,0.25498021181254926
3088,0.6648817584835275
3089,0.9808183100674867
3090,0.8289949531007396
3091,0.9870115975484431
3092,0.6095034320846213
3093,0.03904036429410118
3094,0.5957537177432227
3095,0.3986166430005865
3096,0.05046031916066007
3097,0.5417680447192381
3098,0.2411290190035561
3099,0.42196870042286005
3100,0.5804169904770293
3101,0.5024709856279976
3102,0.934504018504815
3103,0.8696011481557722
3104,0.43495145777083977
3105,0.38385170041862227
3106,0.0331251102825465
3107,0.37969922961308245
3108,0.8881987310461353
3109,0.751159422936474
3110,0.4360671902385165
3111,0.970386058805865
3112,0.43433927585023846
3113,0.3423275629469351
3114,0.40395025376116234
3115,0.5033740899592772
3116,0.15664179377795862
3117,0.5756981337268223
3118,0.9599714673130952
3119,0.12311979110258542
3120,0.4570695172159174
3121,0.7807980186425703
3122,0.2650913316358803
3123,0.8207799264875392
3124,0.886158047774516
3125,0.4308329674859137
3126,0.9453638876412855
3127,0.042430702057348446
3128,0.22469999365508886
3129,0.7094348634507964
3130,0.25619389301341
3131,0.7393367571280857
3132,0.1836316681446475
3133,0.23719977075236431
3134,0.7644197534962226
3135,0.0076734674481104825
3136,0.652788694650685
3137,0.3677346924210302
3138,0.2695320772660723
3139,0.5460608275968714
3140,0.6445723168631345
3141,0.001026871969372234
3142,0.9252934036959869
3143,0.5666959226766632
3144,0.6687528047758304
3145,0.8986282304973954
3146,0.28910759305134737
3147,0.8867529756267376
3148,0.06794516511317128
3149,0.5670506489487683
3150,0.703676509760149
3151,0.26217191174887056
3152,0.9861803310246943
3153,0.9398367908515308
3154,0.9466798828819829
3155,0.9703473976443484
3156,0.1655111321656214
3157,0.4822710243946138
3158,0.2666078802772981
3159,0.08102358304757595
3160,0.14323799638881896
3161,0.5774544746103792
3162,0.16796173445794338
3163,0.8727339543274997
3164,0.72500668659664
3165,0.6835155895422403
3166,0.32203100575914234
3167,0.07047469490109481
3168,0.37257858899066576
3169,0.976774878077389
3170,0.12270932101512155
3171,0.35117682843829046
3172,0.004036641966939425
3173,0.6678640919558531
3174,0.33783958525238034
3175,0.06031082545943056
3176,0.5210862925099434
3177,0.7225774745752908
3178,0.5801123655796123
3179,0.9324079085780803
3180,0.7157531790285163
3181,0.1246411578534844
3182,0.5704813863182919
3183,0.6546857669416835
3184,0.7971499939339035
3185,0.6906430147805581
3186,0.5143936021012007
3187,0.2093739782285725
3188,0.7530241422965228
3189,0.2301797819122856
3190,0.5888041940661035
3191,0.8947991156119179
3192,0.6474007591033368
3193,0.413315731074807
3194,0.9462662037166869
3195,0.2838371003620117
3196,0.3431985788956051
3197,0.556155108634227
3198,0.43915627050305917
3199,0.555458897184073
3200,0.5259044330316905
3201,0.4119252012184301
3202,0.9778944074203899
3203,0.6212990616121647
3204,0.9867690498482008
3205,0.5909605837399832
3206,0.66206540819575
3207,0.7481270635612417
3208,0.11893499312414868
3209,0.25565381175666924
3210,0.13106774798089305
3211,0.8924568349931501
3212,0.9797026871275466
3213,0.8964588341133591
3214,0.18854555957132924
3215,0.8335209453198505
3216,0.1898355933119068
3217,0.8848809236732091
3218,0.7819090281460439
3219,0.8895415927708039
3220,0.6154009052519136
3221,0.4053168478707443
3222,0.8454282903008943
3223,0.15762667663314445
3224,0.9359258369397366
3225,0.306220336861864
3226,0.8467768118951371
3227,0.525191415694005
3228,0.6434534529997602
3229,0.6903524953496464
3230,0.6584463444710219
3231,0.9585160647214483
3232,0.6020030432222698
3233,0.04213198749662528
3234,0.09155998729757586
3235,0.9085573550758952
3236,0.04790071183278066
3237,0.21313974854058382
3238,0.34523531628657644
3239,0.910263305342318
3240,0.9512610856823106
3241,0.36577905330780314
3242,0.307377324349581
3243,0.369922901486485
3244,0.384017542960994
3245,0.49667600382933363
3246,0.8411956067460706
3247,0.5207193358328905
3248,0.6380212626741799
3249,0.5335262616670609
3250,0.3177889781850285
3251,0.10493566593618942
3252,0.8222345575230383
3253,0.3378053845043
3254,0.9283179401097119
3255,0.9449402069820803
3256,0.15688218182041225
3257,0.18776917801977278
3258,0.009860392907619864
3259,0.5875492458183366
3260,0.08272038934529835
3261,0.9160519422298566
3262,0.405090303827761
3263,0.9702799251203523
3264,0.23887034196882728
3265,0.937906722067781
3266,0.3619869773358735
3267,0.8813118817924249
3268,0.21295357605781928
3269,0.1286138942953059
3270,0.11516059551205748
3271,0.5438297166702912
3272,0.11698530318989941
3273,0.3717171355369996
3274,0.0066115174215534145
3275,0.24687454424937827
3276,0.8774219763182368
3277,0.1646528594698512
3278,0.7051947085695024
3279,0.6609046982468884
3280,0.31460503283918106
3281,0.8225856166778226
3282,0.6305085648621482
3283,0.9193015833921485
3284,0.9156137234548924
3285,0.05757991765019277
3286,0.804938823473136
3287,0.013383735537526142
3288,0.6916465975502197
3289,0.9849068985732606
3290,0.6015805235556247
3291,0.4985446584264097
3292,0.7781692281814061
3293,0.19774466725111894
3294,0.1261336124618362
3295,0.9311244258458512
3296,0.19082411532303578
3297,0.2974124745711587
3298,0.346781679644267
3299,0.5788234344716655
3300,0.8782996533299633
3301,0.22318828638785693
3302,0.3255693775857703
3303,0.06250268803448988
3304,0.23845924499360271
3305,0.5862800057991511
3306,0.3611127744020177
3307,0.7425373564536027
3308,0.7629909063645884
3309,0.16275527905991227
3310,0.1980603652779389
3311,0.9261063936685079
3312,0.9645242639584831
3313,0.9794035558399752
3314,0.7380904591836176
3315,0.516873241282447
3316,0.9136047643350403
3317,0.6069812313160502
3318,0.4408464235439009
3319,0.2721255581414873
3320,0.984589292984626
3321,0.011827340604101066
3322,0.3654371183729892
3323,0.2641846595724826
3324,0.7611316844634968
3325,0.9767923510369092
3326,0.13078093089272125
3327,0.1453320511887174
3328,0.5548286732728877
3329,0.059847942711090174
3330,0.5527807038012773
3331,0.8682212697256346
3332,0.7945960824423939
3333,0.7498605963977989
3334,0.23608940281296176
3335,0.9989818851681148
3336,0.6787260403123704
3337,0.7256577479788056
3338,0.42986778889619615
3339,0.4212289474284505
3340,0.2576847665528741
3341,0.8033320659455809
3342,0.6232027620853849
3343,0.8165197869967452
3344,0.25163631872094516
3345,0.393542257029988
3346,0.5293345888170231
3347,0.5701378155394184
3348,0.31227455680227
3349,0.5826728041404838
3350,0.12723794931999644
3351,0.1893143684414823
3352,0.3900293057132478
3353,0.23414777637826
3354,0.7595126471313123
3355,0.24032143608171974
3356,0.5769844777842958
3357,0.9413273941971978
3358,0.2491349340239707
3359,0.8713557199601221
3360,0.9604333166840258
3361,0.8938114082801578
3362,0.4569550761396941
3363,0.583617319766094
3364,0.5088069641463165
3365,0.3747887778583088
3366,0.34474411149043505
3367,0.04162391659165632
3368,0.46445932303319426
3369,0.046022638727848175
3370,0.5906632333690582
3371,0.6852966008237615
3372,0.21768198115691728
3373,0.827032482207265
3374,0.2651201005974376
3375,0.6356784990453164
3376,0.0583658839385508
3377,0.12464273512994606
